screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
PauloDeTarso0,2021-05-07T13:35:27Z,"RT @_varne: Não consigo me imaginar levando uma vida estática, eu vim pra esse mundo pra vivenciar todas as experiências possíveis e sempre que puder viver uma nova versão de mim. Deus é mais ficar pra sempre limitada na bolha de uma cidadezinha pacata",,_varne,licenciatura plena em física,Twitter for Android,pt,1390661560222236673
_varne,2021-05-07T13:30:13Z,"Não consigo me imaginar levando uma vida estática, eu vim pra esse mundo pra vivenciar todas as experiências possíveis e sempre que puder viver uma nova versão de mim. Deus é mais ficar pra sempre limitada na bolha de uma cidadezinha pacata",,,supersticiosa,Twitter for Android,pt,1390660241109422086
_marfreitass,2021-05-07T13:27:51Z,"o que mais me doeu foi os moradores lavando o sangue das ruas da favela, de dentro de casa, das paredes. eu não consigo mais viver com isso https://t.co/xlZ0w4uhq2",,,fazer os meus crescerem também faz parte do meu crescimento,Twitter for iPhone,pt,1390659645778403331
abeaaqui,2021-05-07T13:27:31Z,"@truetha nossa, eu penso muito sobre isso tb, de não conseguir conviver com as crianças e de ter a rede de apoio ainda mais reduzida! eu acompanho minhas amigas mães e não consigo nem dimensionar a treta que tá sendo viver esse momento de pandemia.",truetha,,*muito choro e ranger de dentes*,Twitter for Android,pt,1390659561489567744
Gaaah_Cruz,2021-05-07T13:21:00Z,"@RuamaMenezes Vei, eu nunca amei um participante desse jeito, affs ,não consigo mais viver.🥺😭
CACTOS COM TIAGO LEIFERT",RuamaMenezes,,❤,Twitter for Android,pt,1390657921470578692
Laura3antunes,2021-05-07T13:19:56Z,cada dia tenho mais certeza que nasci pra viver sozinha. não consigo conviver com gente.,,,"não gosto de gente.
membra da ursal, cansada de ser brasileira desde 2016.",Twitter for Android,pt,1390657655220457472
lohnavarro,2021-05-07T13:19:46Z,"Ligo a tv, mais você todo dedicado ao Paulo; não consigo parar de chorar aff 
Meu deus que tragédia viver sem esse fenômeno",,,☀️✨,Twitter Web App,pt,1390657613336125440
hazdiet,2021-05-07T12:57:11Z,"eu acho que não consigo mais. não consigo mais dormir, comer, estudar. nada. eu só choro. grito e soco a parede até minha mão sangrar. eu não consigo mais. não tem motivo em viver assim.",,,"alerta: gatilho - edtwt (não siga se não tiver t.a.) - pro recovery - ele/dele - alt: 1,69 - mf: 40",Twitter for iPhone,pt,1390651928363814918
luissxfern,2021-05-07T12:46:55Z,eu não sei quanto tempo mais eu consigo viver nessa situação em que fico preso dentro de casa morrendo de medo de morrer enquanto as pessoas ficam postando nas redes sociais que estão em público sem máscara e de boa diante dessa situação,,,lindo por dentro e dentro por fora | 18.,Twitter for Android,pt,1390649343779250183
Prixike,2021-05-07T12:34:10Z,"RT @likaa_dp: Eu não consigo imaginar como é a dor de ter sido amiga de Paulo Gustavo e acordar pra viver em um mundo sem ele. Pelo jeito, o cara era realmente mt foda nas amizades, cada vídeo postado me encanta mais. Não supero!",,likaa_dp,"...Não se assuste pessoa, se eu lhe dizer que a vida é boa...",Twitter for Android,pt,1390646134197080065
luxyoverkill,2021-05-07T12:10:24Z,o fato de que eu nao consigo mais viver sem neosoro,,,"entusiasta de filme slasher, jk utted & bimbo culture ☆ (ela/she)",Twitter for Android,pt,1390640153773944832
copycopyofcopy,2021-05-07T12:09:57Z,E tanta coisa que eu vou surta não consigo mais viver em um mundo assim não consigo,,,"YOUNG MAN , HUSH YOUR CRYING DRY YOUR TEARS AWAY 
ela/dela",Twitter for Android,pt,1390640042540941322
lobitoxxxxx,2021-05-07T10:59:31Z,"Minha vida tá num piloto automático a um tempo, e eu não consigo fazer nada pra muda, me sinto incapaz. Por mais que eu saiba da força que eu tenho por ter aguentado tanta coisa, eu não aguento mais viver com tudo isso. Ainda mais num país onde é desgovernado por um genocida.+",lobitoxxxxx,,é tomação de cu atrás de tomação de cu,Twitter for Android,pt,1390622318658048001
CaiadoRosa,2021-05-07T10:55:15Z,"Eu não sei se você ainda não sabe, mas você é o meu melhor amigo e sem você eu não consigo mais viver. A sua amizade é tudo o que eu sempre quis na minha vida. Muito obrigado por ser o meu melhor amigo e eu espero que hoje você tenha um aniversário cheio de felicidades.",,,"Toda mulher é como uma rosa. Rainha de todas as flores, mas há mulher que também é mãe. É rainha entre rainhas, rainha de todas as rosas.",Twitter Web App,pt,1390621241564876801
mfcissa,2021-05-07T10:47:40Z,não consigo mais viver no computador sem oculos,,,"Quanto mais você espera, menos você espera",Twitter Web App,pt,1390619336117833728
niccfigueira,2021-05-07T10:27:08Z,"Estou percebendo que eu não consigo mais viver sem ser a base de café e música, isso é preocupante?",,,"𝐍𝐚𝐨 𝐬𝐞 𝐬𝐢𝐧𝐭𝐚 𝐦𝐚𝐥 𝐧𝐞𝐦 𝐩𝐨𝐫 𝐮𝐦 𝐬𝐞𝐠𝐮𝐧𝐝𝐨 𝐩𝐨𝐫 𝐟𝐚𝐳𝐞𝐫 𝐨 𝐪𝐮𝐞 𝐚 𝐟𝐚𝐳 𝐟𝐞𝐥𝐢𝐳 .
•Bookstan nova// Kirishima kinnie",Twitter for Android,pt,1390614165367164928
likaa_dp,2021-05-07T10:11:19Z,"Eu não consigo imaginar como é a dor de ter sido amiga de Paulo Gustavo e acordar pra viver em um mundo sem ele. Pelo jeito, o cara era realmente mt foda nas amizades, cada vídeo postado me encanta mais. Não supero!",,,,Twitter Web App,pt,1390610188315602944
nalaura_rib,2021-05-07T10:07:32Z,"Eu não consigo aceitar a existência de Boruto. Quando vi Naruto pela primeira vez eu só torcia pr narutinho ser feliz, hokage e viver uma vida
pacata. AGORA, TENHO QUE LIDAR COM MAIS DORES QUE ELE VAI PRECISAR PASSAR PR DAR O PROTAGONISMO PRO FILHO. 
ÓDIO",,,Em busca da bio perfeita,Twitter Web App,pt,1390609235768233984
swttrosie,2021-05-07T07:54:42Z,tomei mais remedio nao consigo dormir parece que minha garganta ta se corroendo odeio viver,,,🛒 ꩜ melanie martinez is 𝗮𝗿𝘁! ꗃ 📖 hp⁴,Twitter for iPhone,pt,1390575804527091712
lenice1104,2021-05-07T06:04:41Z,"RT @safbf: Há meses sinto que eu sou a dor crônica e ela sou eu. Já não consigo mais viver como antes, e a dor influencia como enxergo meu trabalho, as políticas que defendo e as piadas em que não vejo graça. Perdi sim objetividade. Mas não sei pensar política fora do meu corpo, que dói.",,safbf,"“Todos esses que aí estão, atravancando meu caminho, eles passarão... eu passarinho!” Mário Quintana, mais atual do que nunca",Twitter for iPhone,pt,1390548118098386947
maikchid,2021-05-07T05:57:24Z,"RT @eubinnie_: Todas as noites eu tenho que ver esse vídeo icônico pq n consigo mais viver sem vê-lo . E eu n sei se eu racho os bico do hendery falando ""too big"" ou do ten falando q ia sair dali pq não aguenta ele kkkkkkkkkkkkkkkkkkkkkk sério https://t.co/KzeSTiTKj6",,eubinnie_,₍ 🐧 ₎ __ .don’t chase money make money chase you. |treat myself well to treat others well. |play with the process. 💫always be humble💫𓂃≀,Twitter for Android,pt,1390546284902338560
boladocarlinhos,2021-05-07T05:40:13Z,"Essa mulher ai é a @PamelaMalta4   
Cara eu nao consigo nem explicar o tanto que eu sou apaixonado nessa pessoa  ela me da toda a vontade que alguem precisa para viver 
E cada segundo que eu passo com ela nada mais importa tudo oque eu quero é ficar mais  ao seu lado .. https://t.co/NYvmyVJdv2",,,nego veio,Twitter for Android,pt,1390541964215570432
silv_thata,2021-05-07T05:34:07Z,"RT @acarvallhoo: Ai vô, volta pra mim, eu não consigo mais viver sem vc",,acarvallhoo,"bsb📍

19 years🦋",Twitter for Android,pt,1390540425870577665
acarvallhoo,2021-05-07T05:32:09Z,"Ai vô, volta pra mim, eu não consigo mais viver sem vc",,,,Twitter for iPhone,pt,1390539931165073409
mi5kasa,2021-05-07T05:09:45Z,@oidesculpa eu não consigo me imaginar em um relacionamento sério eu to mt pensativa e o desenho do meu celular eh o twitter notificar qnd eu tinha feito isso aq acabou de chegar em casa agr mlk to acabada odeio viver a vida de vcs acham que eu sou tao falsa nao aguento mais ser solteira,oidesculpa,,⠀⠀⠀ ⠀⠀⠀⠀ela/dela ★ https://t.co/uFT5A6EevV,Twitter for Android,pt,1390534295329124354
thdere_k,2021-05-07T04:59:54Z,"Pois faz dois dias q n assisto aula, não leio nada, não consigo nem me alimentar direito com esse inferno dessa ansiedade do caralho que não me deixa mais viver só existir e vegetar https://t.co/ZCMKXm0i6w",,,"aqui eu enalteço a melhor artista viva aka Beyoncé Giselle Knowles-Carter e comento sobre séries saficas que sou obcecada.

ela/dela",Twitter for Android,pt,1390531816461844487
cadeolansa,2021-05-07T04:54:36Z,n consigo sentir nada por mais q eu tente eu to vivendo no automatico e eu me acostumei a viver o mesmo dia todo dia e parece q eu to tentando forçar algum sentimento pra mim mesma mas por dentro so tem um vacuo enorme q nao consigo preencher com nada e nem tenho animo p isso,,,mestrado em Arquitetuda e Rabanismo na FUDERJ,Twitter for iPhone,pt,1390530481054232577
iae_nunesb,2021-05-07T04:44:51Z,"Você pode olhar pra mim e dizer ,nossa ela e tão feliz 
Mais não ,não tá nada bem comigo ,eu ainda não sei da onde eu tiro força todos os dias pra viver ,não sei como eu ainda consigo sorrir ,eu ainda não entendi oque Deus que a quer comigo ,eu não sei qual o propósito dele cmg .",,,"19y @flamengo ♏ 
@trpdescocia_ 🏴󠁧󠁢󠁳󠁣󠁴󠁿
🍁",Twitter for Android,pt,1390528027180797953
Duda_bunnyy,2021-05-07T04:35:43Z,"Desculpem meu anjos, por não conseguir proteger vocês do hate, ameaça, ignorância e tudo mais. Vocês são meu mundo, e eu não consigo mais viver sem ter vocês. Me desculpem por não poder retribuir todo carinho, amor, conselho, e esforço que vocês me entregam. https://t.co/fyzu78GkXW",,,"~~Flying the blue Sky~~ | Hidden Kard, EYE, Stay, Atiny, Moa, e mais outros! (She/her). 💙",Twitter for Android,pt,1390525730317078529
_ruivax_,2021-05-07T04:33:36Z,"tava pensando aq, como eu amadureci de uns 2 anos pra cá!! Minhas melhores amigas hoje em dia pessoas que eu não consigo mais viver sem, a 2 anos atrás eu odiava com todas as minhas forças. Grata pelo o tempo!!!",,,𝟶𝟸𝟷-𝚁𝙹 🌞🏖,Twitter for Android,pt,1390525199481769987
yutareckless,2021-05-07T03:44:20Z,"RT @eubinnie_: Todas as noites eu tenho que ver esse vídeo icônico pq n consigo mais viver sem vê-lo . E eu n sei se eu racho os bico do hendery falando ""too big"" ou do ten falando q ia sair dali pq não aguenta ele kkkkkkkkkkkkkkkkkkkkkk sério https://t.co/KzeSTiTKj6",,eubinnie_,official account of nakamoto yuta’s girlfriend | #나재민 • #黄冠亨 • #이용복,Twitter for iPhone,pt,1390512798384406530
sheyujun,2021-05-07T03:38:41Z,"RT @eubinnie_: Todas as noites eu tenho que ver esse vídeo icônico pq n consigo mais viver sem vê-lo . E eu n sei se eu racho os bico do hendery falando ""too big"" ou do ten falando q ia sair dali pq não aguenta ele kkkkkkkkkkkkkkkkkkkkkk sério https://t.co/KzeSTiTKj6",,eubinnie_,ꕤ  ִֶָ    ٠    谷  𝑴𝒚 𝒍𝒐𝒗𝒆'𝒔:  𝑌𝑢𝑡𝑎 &  𝐽𝑢𝑛𝑔𝑤𝑜𝑜         ִֶָ    ⋆    ٠     𓂅                                ( 𝑫/ 𝒆𝒍𝒂 ),Twitter for Android,pt,1390511377123524613
eubinnie_,2021-05-07T03:35:55Z,"Todas as noites eu tenho que ver esse vídeo icônico pq n consigo mais viver sem vê-lo . E eu n sei se eu racho os bico do hendery falando ""too big"" ou do ten falando q ia sair dali pq não aguenta ele kkkkkkkkkkkkkkkkkkkkkk sério https://t.co/KzeSTiTKj6",,,"✿*･ﾟ  (𝑫/𝒆𝒍𝒂)
         αsτrσ • sυρєrм • ทcτ    ･:*✿",Twitter for Android,pt,1390510681221382145
herobrinemitoo,2021-05-07T03:30:03Z,RT @saturnsdeviI: eu sou perdidamente apaixonado pelo meu namorado sabe :( juro ele eh o amor da minha vida nao consigo viver sem ele tlg ele me completa e faz com que eu me sinta o garoto mais especial do mundo to triste pq pra me aguentar durante 11 meses tem que ser muito amor mesmo,,saturnsdeviI,,Twitter for Android,pt,1390509202922160128
mishspoems,2021-05-07T03:18:12Z,"eu tô ouvindo o novo álbum do jensen, tá perfeito, mas eu não consigo mais sentir alegria em NADA sem pensar “será que a covid vai me deixar viver o suficiente pra aproveitar mais disso que eu amo TANTO”?",,,happiness isn't in the having. amar é arte. | she/her • ela/dela | @mcollinsinfobr | @destielsjack's backup.,Twitter for Android,pt,1390506222588239873
Nicoly57267469,2021-05-07T03:17:02Z,"O tempo passa depressa quando estou com você. As horas viram minutos, não consigo entender. E o que o que eu mais quero é viver ao seu lado cada segundo, amor.",,,"sou divertida, adoro postar frases tds tipos, espero que gostem! sou pessoa mente aberta a tudo e todos!!!",Twitter for Android,pt,1390505931079917568
saturnsdeviI,2021-05-07T03:11:59Z,eu sou perdidamente apaixonado pelo meu namorado sabe :( juro ele eh o amor da minha vida nao consigo viver sem ele tlg ele me completa e faz com que eu me sinta o garoto mais especial do mundo to triste pq pra me aguentar durante 11 meses tem que ser muito amor mesmo,,,ela (eu) dela (sophie),Twitter for Android,pt,1390504656137330694
bel_cca,2021-05-07T03:04:03Z,"Eu não tô mais aguentando, eu n aguento falar sobre o Brasil, eu não aguento discutir qualquer coisa que esteja minimamente ligada a situação desse país. Eu n consigo mais ter uma conversa nem com quem concorda comigo. Minha vontade de brigar, de torcer, de viver nisso acabou",,,FICAR EM CASA E ME PASSAR NO TWITTER,Twitter for Android,pt,1390502662647517184
LukasSebert,2021-05-07T03:03:35Z,"Ta, eu não consigo mais viver depois disso.... https://t.co/v188SkM0H9",,,"Um serzinho apaixonado por Séries, Cultura Pop e K-pop 💕✨",Twitter for iPhone,pt,1390502543340494849
kacchangoth,2021-05-07T02:58:38Z,"nunca consigo pensar em como vou viver quando eu estiver com mais de 25 anos pq eu não me imagino vivendo até essa idade, que depre",,,ㅤㅤㅤ،悪い天使：⠀𝖐𝖆𝖙𝖘𝖚𝖐𝖎.⠀🂱⠀爆発 𓂃 ִֶָ | o/ele/-o⠀·⠀a/ela/-a,Twitter for Android,pt,1390501299205165065
MeninoDrac,2021-05-07T02:55:44Z,"É exaustivo demais viver nesse país... E extremamente difícil sair dele, muito mais em momento de pandemia. Isso sem falar de revalidação de diploma. Eu não estou aguentando mais. Não só não consigo ser feliz aqui, como parece errada qualquer forma de felicidade.",,,"Médico. Amante de Guaxinins. Dividido entre virar Master Chef, Hematologista ou Dublador.  @meninodrac na twitch",Twitter for Android,pt,1390500569815601163
suntaegogh,2021-05-07T02:46:57Z,"@ARTICJE0N @BTS_twt Asism verá que vale a pena viver mesmo que não tenha um grande propósito em mente, uma fórmula revolucionário ou uma máquina minimalista que possa mudar o mundo. Apenas esteja bem consigo, a sua existência deve ser a mais importante e valorosa para ti",suntaegogh,,"𝘍𝘢𝘯 𝘢𝘤𝘤𝘰𝘶𝘯𝘵 🌻
𝘠𝘰𝘶 𝘤𝘰𝘭𝘰𝘳𝘦𝘥 𝘮𝘺 𝘸𝘰𝘳𝘭𝘥, 𝘒𝘛𝘏.
𝘚𝘩𝘪𝘯𝘦, 𝘥𝘳𝘦𝘢𝘮, 𝘴𝘮𝘪𝘭𝘦. @BTS_twt",Twitter for Android,pt,1390498359920807936
mukaanjyo,2021-05-07T02:23:57Z,ótimo sonho não consigo mais dormir por medo amo viver,,,@sasaelle ☠️☠️☠️☠️☠️,Twitter for Android,pt,1390492571789574148
laursnasty,2021-05-07T02:10:26Z,@sarahdrew SARAH VOLTA PRA O RESTO DA TWMPORADA PRLO AMOR DE DEUS EU JA TO COM SAUDADE NAO CONSIGO MAIS VIVER SEM VOCE,sarahdrew,,,Twitter Web App,pt,1390489169684746244
PhToM10,2021-05-07T02:05:58Z,"@vanimt_ Eu acho meio estranho, curto os teclados normais, de preferencia aqueles com teclas mais altas e com numpad(não consigo viver sem), o mouse eu achei bonitinho, a cor é bonita, mas eu não compraria pelo estilo do teclado que não sou mt fã.",vanimt_,,Curto bastante história(principalmente mitologia e guerras) e um pouco de economia,Twitter Web App,pt,1390488044344684544
Safira_G21,2021-05-07T01:51:48Z,"Por Deus EU preciso de mais pelos amor De deus 😭😭😭😭
Acho que não consigo mais viver sem saber o que acontece ao final 😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/W4cXgyBtNd https://t.co/kwT64Cogte",,,"↬Eu vivo para compreender o mundo, mas o mundo nunca me compreendeu↬ Kim Namjoon

 #Bts #Ateez e #Got7 #NamJin #Yoonmin #WooSan 💜",Twitter for Android,pt,1390484480285102080
slapomw,2021-05-07T01:34:03Z,"eh absolutamente estranho como eu estou acostumada com não estar bem 
eu não consigo mais nem chorar 
tá cansativo demais viver",,,"sweet jude, you are my dearest punishment",Twitter for iPhone,pt,1390480013804331008
Taati_c,2021-05-07T01:26:50Z,"Eu adoro a sensação de correria, odeio ficar parada, não consigo mais viver nesse ritmo",,,Volte outra hora,Twitter for Android,pt,1390478194894123015
igornorado,2021-05-07T01:25:45Z,"@MerlinhaPunk Eu já não sei mais o quanto isso é robô e o quanto a gente tá metido num buraco sem fundo

Eu não consigo mais viver nesse país",MerlinhaPunk,,Igor | Quase sempre cansada,Twitter Web App,pt,1390477921635250176
SakySkywalker,2021-05-07T01:17:05Z,Eu não consigo mais viver mas não tenho coragem de fazer alguma coisa,,,"Eu que quero te engravidar, rum, mds isso foi muito estranho? Não sei ksksksksks pq eu vi os emoji sla, sou estranho @I4portugace",Twitter for Android,pt,1390475740693598210
