screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
AnaClaudiaa21,2021-05-11T12:25:38Z,"se com 23 anos eu ainda tiver na casa dos meus pais, espero no futuro ler isso e me suicidar",,,@kvsantoos 💍,Twitter for iPhone,pt,1392093540885336067
_cristian_no_h_,2021-05-11T12:17:11Z,"Consentimento não é absoluto. Quando uma pessoa está prestes a se suicidar ou mesmo a morrer por fatores externos, é o meu dever moral salvar essa pessoa, de todos os modos possíveis, mesmo que isso implique o não consentimento da pessoa. O mesmo aplica-se à Branca de Neve🙃 https://t.co/zCev7BlJrB",,,"17yo🇹🇩
Insta: cristi___an",Twitter for Android,pt,1392091411768647684
wiickedclub,2021-05-11T12:13:40Z,estudei história até a madrugada fazendo resumo de 2 páginas pra tirar uma nota feia dessas quero morrer me matar e me suicidar,,,— we're off to never-never land (ela/elu • she/they) multifandom • perfil de reclamações e lamentações diárias | art account: @beazinharts (pt-br • eng),Twitter for Android,pt,1392090528422973441
uttuanism,2021-05-11T12:12:22Z,O professor edu achando q era uma carta de despedida e q eu iria me suicidar pqp o bichinho até falou com a psicóloga da escola sério fofo demais https://t.co/U6PbyqDj1o,uttuanism,,𝒕𝒐 𝒕𝒉𝒆 𝒔𝒕𝒂𝒓𝒔 𝒘𝒉𝒐 𝒍𝒊𝒔𝒕𝒆𝒏 𝒂𝒏𝒅 𝒕𝒉𝒆 𝒅𝒓𝒆𝒂𝒎𝒔 𝒕𝒉𝒂𝒕 𝒂𝒓𝒆 𝒂𝒏𝒔𝒘𝒆𝒓𝒆𝒅 ↬ she/her • ela/dela ⚯͛,Twitter for Android,pt,1392090201024090114
jesuscible,2021-05-11T12:08:39Z,"RT @Luanacarolitaaa: Uma amiga muito querida acabou de suicidar, peço que rezem pela alma dela e pela família que se encontra desolada. Não consigo acreditar ainda.. o nome dela é Ana, tinha 19 anos.",,Luanacarolitaaa,"🍜📚 
Cristo, logo existo 
(ela/dela)",Twitter for Android,pt,1392089266080129024
paulacac33,2021-05-11T12:08:38Z,"foi perseguida pelo FBI, que fez a caveira dela. Ela nunca mais trabalhou em hollywood, tentou se suicidar diante da paranoia que ela estava sentindo e deu a luz prematuramente a sua filha, que morreu 3 dias depois. A imprensa afirmou que a filha era de Hakim.+ https://t.co/41D0r0X3My",paulacac33,,Editora da revista @quatrocincoum. Doutoranda em história pela UFF. Pesquiso viajantes disfarçados. Leio livros e tarô.,Twitter Web App,pt,1392089261550223360
dayellh_,2021-05-11T12:07:05Z,"aaa sério  vou me suicidar pulando da cadeira , q saco meu",,,sei lá bro,Twitter for Android,pt,1392088872373440518
getulio_dias01,2021-05-11T12:05:32Z,"RT @IamNygga: ""Se suicidar ou não é a única filosofia""
-23",,IamNygga,colorado 🇮🇩,Twitter for iPhone,pt,1392088482370277380
sushipene,2021-05-11T12:02:42Z,@idparaujox vou me suicidar araujo...,idparaujox,,በድርጊቶችዎ ምክንያት ቤተሰቦችዎ እየደሙ ናቸው ፡፡ ለድርጊታቸው የዘላለም ቅጣት ይሰማቸዋል ፡፡ እንባዎች ወደ ደም ይለወጣሉ እና የሚሰማቸው ህመም መቋቋም የማይቻል ይሆናል። በቅርቡ ብቻህን ትሆናለህ ይሞታ trap$tar🚫🧢🙅‍♂️,Twitter for Android,pt,1392087770626134016
Miguelpnonatoo,2021-05-11T11:55:02Z,@birni_lucas A vontade de me suicidar aumentou em 100%,birni_lucas,,https://t.co/RWj9AyjCWq,Twitter for Android,pt,1392085838310293506
alefeenho,2021-05-11T11:35:29Z,RT @taliokkjk: rt se vc gosta de bolo de chocolate ou está pensando em se suicidar https://t.co/8fys2fXgAa,,taliokkjk,"12 y

bi/bi :)

desenhista fodido
e sem dinheiro

deutsch sehr fick bro🇩🇪

@alefeenho",Twitter for Android,pt,1392080920283389958
derion06,2021-05-11T11:33:59Z,"@HFerozz @marisgct Ele vai ter que se suicidar para saciar vocês né puta que pariu. Cuidem da vida de vocês se ele nao falou ou deixou de falar e algo entre ele e ela não entre ele e vocês, a vida particular de cada um e se adoram a luisa sequer deveriam encher o saco dele porque o nome dela e dito",HFerozz,,,Twitter for Android,pt,1392080543035109378
derion06,2021-05-11T11:33:48Z,"@CassieTheNBHD @winesbts @luisasonza Ele vai ter que se suicidar para saciar vocês né puta que pariu. Cuidem da vida de vocês se ele nao falou ou deixou de falar e algo entre ele e ela não entre ele e vocês, a vida particular de cada um e se adoram a luisa sequer deveriam encher o saco dele porque o nome dela e dito",CassieTheNBHD,,,Twitter for Android,pt,1392080496604106753
mariaclarasouzx,2021-05-11T11:32:55Z,"RT @Claitin: bom dia, hj acordei a um passo de me suicidar",,Claitin,contigo na boa e na ruim muito mais!! @gremio💙,Twitter for Android,pt,1392080275757277187
Leonardo_israel,2021-05-11T11:29:16Z,"@crisayonara Ele vai ter que se suicidar para saciar vocês né puta que pariu. Cuidem da vida de vocês se ele nao falou ou deixou de falar e algo entre ele e ela não entre ele e vocês, a vida particular de cada um e se adoram a luisa sequer deveriam encher o saco dele porque o nome dela e dito",crisayonara,,"Desde 1992 incomodando pessoas
torcedor do @BVB e @Grêmio
diálogo e debates são bem vindos sempre.
Ex-corneteiro de internet
bebam água 😌",Twitter for Android,pt,1392079355174662145
_xXLEVIATHANXx_,2021-05-11T11:22:34Z,ai nossa vou me suicidar,,,humorista,Twitter for Android,pt,1392077666975617025
itadorisqon,2021-05-11T10:50:34Z,me suicidar já já,,,♡ https://t.co/0Z2kls2XOP (a/ela/-a ꥟),Twitter for iPhone,pt,1392069614633369603
Paulo70394672,2021-05-11T10:47:51Z,"RT @Luanacarolitaaa: Uma amiga muito querida acabou de suicidar, peço que rezem pela alma dela e pela família que se encontra desolada. Não consigo acreditar ainda.. o nome dela é Ana, tinha 19 anos.",,Luanacarolitaaa,"Ad te clamamus, exsules filli Hevae. Ad te suspiramus, gementes et flentes in hac lacrimarum valle.",Twitter Web App,pt,1392068932060819457
livrozendo,2021-05-11T10:42:31Z,o cara mais insuportável e que tava falando gritando no meu voo que eu tava com vontade de me suicidar tá sentado do meu lado,livrozendo,,don’t ever for any reason do anything to anyone for any reason ever no matter what no matter where or who or who you are with or where you are going,Twitter for iPhone,pt,1392067590332293127
Claitin,2021-05-11T10:40:43Z,"bom dia, hj acordei a um passo de me suicidar",,,"🤡                                                                                       
@flamengo",Twitter for Android,pt,1392067139176173569
kamis_rb,2021-05-11T10:19:10Z,vou me suicidar de tanto sono pqp,,,oi,Twitter for Android,pt,1392061713533612038
catrinarodgs,2021-05-11T08:25:53Z,"tava de boa indo dormir, só dando uma olhada final no twitter e apareceu uma fannart dos peito da Riza na minha tl, vontade de me suicidar ja passou, porém não superarei isso, poderia ter ido dormir sem essa",,,"amo The Legend of Zelda e Fullmetal Alchemist

ela/dela (she/her) | ISTP | Hufflepuff | 13yo | PT/ENG",Twitter for Android,pt,1392033203221893120
Vitorialmarinho,2021-05-11T07:08:54Z,"RT @Luanacarolitaaa: Uma amiga muito querida acabou de suicidar, peço que rezem pela alma dela e pela família que se encontra desolada. Não consigo acreditar ainda.. o nome dela é Ana, tinha 19 anos.",,Luanacarolitaaa,,Twitter for Android,pt,1392013831103188998
matheuzinnnnnln,2021-05-11T06:55:38Z,"toda madruga é tristeza mas não consigo dormir, vou me suicidar",,,https://t.co/mR4p6wC5MC,Twitter for Android,pt,1392010494643478528
manumposso,2021-05-11T06:20:32Z,RT @vishhh_kk: @DuolingoBrasil Eu perdi 80 dias de ofensiva agora quero me suicidar,,vishhh_kk,"|| Luto eterno por Jouki Joui ⛩️🖤 —·~ ` .
Irmã: @queriaumcueio",Twitter for Android,pt,1392001657987289088
Fodasevoocee,2021-05-11T06:05:13Z,"RT @Falatumafe: Como se suicidar,Sem morrer? 
Google pesquisa.. ...",,Falatumafe,"Não fode vadia👰
(L)gbt 😏❤",Twitter for Android,pt,1391997804034330627
Falatumafe,2021-05-11T06:03:39Z,"Como se suicidar,Sem morrer? 
Google pesquisa.. ...",,,"Não tenho Dinheiro pra Pagar um psicólogo então desabafo tudo aqui📌

Ela/Dela mesma💫
Se é curiosx Em Crlh🖕",Twitter for Android,pt,1391997409748783106
anabxatriz13,2021-05-11T05:46:59Z,"@natasha_sena5 bbb é experimento social de merda comparado ao que eu vou fzr ctg amanhã kkkkkk, enfim minha bichinha vai ser colocada no mundo real pra interagir com humanos, veremos as cenas do próximo capítulo (ps: sujeito a não terminarmos a temp por natasha se suicidar no meio do processo)",natasha_sena5,,a vida é complicada por isso é no feminino; @flamengo💍,Twitter for iPhone,pt,1391993214605873154
skyebennets,2021-05-11T05:40:44Z,mano esse caso não faz sentido algum eu não acredito que compraram essa história de que um menino de 13 anos conseguiria matar a tiros 4 familiares na casa dele em cômodos diferentes e depois ir pra escola voltar e se suicidar??????,skyebennets,,"—demi lovato: i know you exist, and i'm thankful for every one of you// fan account",Twitter for iPhone,pt,1391991641863561219
rosesofgoz,2021-05-11T05:17:38Z,"RT @Luanacarolitaaa: Uma amiga muito querida acabou de suicidar, peço que rezem pela alma dela e pela família que se encontra desolada. Não consigo acreditar ainda.. o nome dela é Ana, tinha 19 anos.",,Luanacarolitaaa,"Jesus is the cause of my euphoria ✞༉‧. ""At Iesus non curat de fama et verbo respondit patri puellae: - nolite timere: fidem habent! "" Mark 5:36",Twitter for iPhone,pt,1391985830504316928
feelsjoonie,2021-05-11T05:15:47Z,"RT @Luanacarolitaaa: Uma amiga muito querida acabou de suicidar, peço que rezem pela alma dela e pela família que se encontra desolada. Não consigo acreditar ainda.. o nome dela é Ana, tinha 19 anos.",,Luanacarolitaaa,"#HOSEOK: ser flamengo incomoda muito 🤣
ミ☆ • @BTS_twt • @Flamengo",Twitter for Android,pt,1391985364395495427
porpetafakee,2021-05-11T05:05:40Z,"""irmãos pra sempre""
dois irmãos fazendo uma promessa
""irmãos pra sempre""
o irmão vendo a sua irmã o protegendo lá de cima após se suicidar",porpetafakee,,sai daí ta me stalkeando? https://t.co/k7ItrxfXrH,Twitter for iPhone,pt,1391982818918551554
domIuiz,2021-05-11T04:59:28Z,"RT @Luanacarolitaaa: Uma amiga muito querida acabou de suicidar, peço que rezem pela alma dela e pela família que se encontra desolada. Não consigo acreditar ainda.. o nome dela é Ana, tinha 19 anos.",,Luanacarolitaaa,católico,Twitter for Android,pt,1391981260386586625
baitabait,2021-05-11T04:57:42Z,"RT @Luanacarolitaaa: Uma amiga muito querida acabou de suicidar, peço que rezem pela alma dela e pela família que se encontra desolada. Não consigo acreditar ainda.. o nome dela é Ana, tinha 19 anos.",,Luanacarolitaaa,Católico/Nacionalista/Anticomuna/AntiLib/AntiAncap/AntiNazi/contra o aborto/contra Israel/se você segue o Talmuld saía daqui/colocou pornografia na tl é block,Twitter for Android,pt,1391980814963986435
KASIMOV8KOT,2021-05-11T04:42:49Z,"@drougraz Kkkkkkkkkkk sim, o cara acabou de suicidar ali na frente do parça ai toca o finale",drougraz,,"/YOUTUBE/https://t.co/hdSwn7PNT6


/SOUNDCLOUD/ https://t.co/KlsNwquIPy...",Twitter for Android,pt,1391977066577506304
moaanalises,2021-05-11T04:07:45Z,"@rafaelbboa Rapaz tem um tal ogro ai q ta em bear market desde 2017. Fui assistir um morning call dele um dia desses e quase me da vontade de me suicidar. Kkkkk esse é o mais emocionado do mercado, apesar se ser bom de gráfico.",rafaelbboa,,"Análises gráficas do mercado BR e Cryptos
Segue la no Youtube e Insta
@moaanalises",Twitter for Android,pt,1391968242047062017
guimaraess_021,2021-05-11T04:01:39Z,"mó vontade de fazer aquilo que começa com S 

se suicidar",,,,Twitter for Android,pt,1391966709893017601
AndreiFonseca11,2021-05-11T03:52:25Z,@faridgermano Vou me suicidar depois desta terrível notícia,faridgermano,,aqui é pra falar merda,Twitter for Android,pt,1391964386932273152
siririkamikaze,2021-05-11T03:41:56Z,"acho lindo o conceito de samurai se matar a ""honra"" do japones é se suicidar pra nao enfrentar as consequencias dos próprios atos kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk q cultura merda",,,"É O MITO OU NUM É

pv: @kiririsamikaze",Twitter for Android,pt,1391961747934879745
soeuokaio,2021-05-11T03:38:48Z,@princesacarlas @venezaxx cara eu vou me suicidar.,princesacarlas,,nao sei,Twitter for Android,pt,1391960957274972160
sunflowers_rs,2021-05-11T03:37:19Z,"umas das únicas certezas que tenho na minha vida é que vou me suicidar, só não sei exatamente quando, ou se vai demorar",,,❤🌻🐝,Twitter for Android,pt,1391960582946009092
rickent_,2021-05-11T03:30:14Z,"n me conformo que as vezes as pessoas precisam de remédio pra fazer apenas uma coisa pela qual viemos ao mundo, viver sem pensar em se suicidar",,,eae,Twitter for iPhone,pt,1391958800530345984
Alexand99314298,2021-05-11T03:17:13Z,19 anos vencendo a vontade de me suicidar. 🧘‍♂️🧘‍♂️🧘‍♂️,,,"Pode conversar, eu não mordo",Twitter for Android,pt,1391955526641242116
bizzlls,2021-05-11T03:13:12Z,o alec tentando se suicidar e a clary tentando salvar ele💔💔💔,,,josh beauchamp o maior do mundo,Twitter for iPhone,pt,1391954515037990920
paulabridges_,2021-05-11T03:09:40Z,"Um inseto acabou de se suicidar no meu celular.

Ele pousou na tela enquanto eu digitava e simplesmente matei ele em cima da tecla C",,,uma mistura de saia midi e all star sujo,Twitter for Android,pt,1391953627263160323
R16291490,2021-05-11T03:03:04Z,RT @chocodecios: Ai não! vou me suicidar,,chocodecios,"A paz é algo que não deveria ter custo, mas parece impossível de se alcançar.",Twitter for Android,pt,1391951964565540866
aqualiwww,2021-05-11T02:59:48Z,RT @chocodecios: Ai não! vou me suicidar,,chocodecios,🚬,Twitter for Android,pt,1391951143564152833
Purplle_Max,2021-05-11T02:59:10Z,RT @chocodecios: Ai não! vou me suicidar,,chocodecios,| Se não gostar dos meus RT é... ou era obrigado a me beijar... era. | Qualquer interação sempre é bem-vinda! | Quase sempre sigo de volta. |,Twitter for Android,pt,1391950986017746944
cancelados_team,2021-05-11T02:58:40Z,Tem gente q só vai sossegar qnd alguém suicidar. Vivem atacando o povo sem motivo algum. Reclamam dos ataques a Luísa mas agora atacam o Whindersson da mesma forma,,,,Twitter Web App,pt,1391950860259897351
chocodecios,2021-05-11T02:57:56Z,Ai não! vou me suicidar,,,"Mulher limda, souteira e Bolsonaro triste rsrs? A para neh",Twitter for Android,pt,1391950671902134276
sollakeangel,2021-05-11T02:55:21Z,@naclarinhaa_ vai se suicidar porra nenhum vc,naclarinhaa_,,•qualquer pronome• conta reserva:@sollakeangel1,Twitter for iPhone,pt,1391950021898219522
RibasLa,2021-05-11T02:51:40Z,"q lindo dia pra me suicidar 
infeliz e sem objetivo",,,I go ghost for no damn reason,Twitter for Android,pt,1391949098597629952
tgcforexo,2021-05-11T02:43:16Z,"RT @dalsobtsvt: VOCE TA DE BRINCADEIRA QUE EU NAO VO TER NEM 10 VIEWS NESSE VIDEO

SERIO QUERO ME SUICIDAR https://t.co/fK5Pqr0teo",,dalsobtsvt,"hozier, from eden. — qi rong",Twitter for iPhone,pt,1391946981887680514
caffestbz,2021-05-11T02:41:52Z,"RT @dalsobtsvt: VOCE TA DE BRINCADEIRA QUE EU NAO VO TER NEM 10 VIEWS NESSE VIDEO

SERIO QUERO ME SUICIDAR https://t.co/fK5Pqr0teo",,dalsobtsvt,જ 𝗿𝗶hanna 🜸 𝗺𝗶chael 𝗷𝗮ckson ☹︎/☻︎,Twitter for iPhone,pt,1391946630291726336
rafamanhaes_,2021-05-11T02:41:47Z,vcs tao esperando um famoso se suicidar pra perceber que eles são gente tbm né?,,,o Brasil está de luto,Twitter for iPhone,pt,1391946610033184771
dalsobtsvt,2021-05-11T02:36:45Z,"VOCE TA DE BRINCADEIRA QUE EU NAO VO TER NEM 10 VIEWS NESSE VIDEO

SERIO QUERO ME SUICIDAR https://t.co/fK5Pqr0teo",,,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀HASEUL (a/ela/-a),Twitter for Android,pt,1391945342862692352
IamNygga,2021-05-11T02:33:01Z,"""Se suicidar ou não é a única filosofia""
-23",,,"🇧🇷💔
-𝑭𝒂𝒄̧𝒐 𝒖𝒎𝒂𝒔 𝒍𝒆𝒕𝒓𝒂𝒔, 𝒖𝒎 𝒅𝒊𝒂 𝒆𝒖 𝒅𝒓𝒐𝒑𝒐 𝒕𝒂𝒍𝒗𝒆𝒛...
https://t.co/ivIIpAO7Sw",Twitter for Android,pt,1391944403422486528
parpou_,2021-05-11T02:29:20Z,proibido se suicidar nos próximos 9 meses motivo:encarnar no filho do bluezao,,,zonder schandaal fml ✌️🍃,Twitter for iPhone,pt,1391943474585513985
RaquelFrank21,2021-05-11T02:18:23Z,"Cara é óbvio q pra família tu nunca vai ter motivo nenhum para se suicidar, então nunca perguntem pra família da pessoa se ela tinha algum motivo.",,,,Twitter for Android,pt,1391940721977008129
ricardospoon6,2021-05-11T02:15:53Z,Outro vai só se suicidar eh... https://t.co/VVfG62t6J6,,,@FCPorto❤️,Twitter for iPhone,pt,1391940090675568641
troianathos,2021-05-11T02:04:58Z,RT @lolicondelolis: como se suicidar sem sentir dor,,lolicondelolis,,Twitter Web App,pt,1391937343649615872
pornkulbaby2,2021-05-11T02:04:26Z,"eu só queria por junto da foto dele que tá na minha moldura e tinha água na cômoda, justamente onde coloquei o PC 

eu vou me suicidar https://t.co/rYGOOREZy6",,,"(ɪsᴛᴊ) ✧ɪ ʙᴇʟɪᴇᴠᴇ ɪɴ ᴏʜ sᴇʜᴜɴ sᴜᴘʀᴇᴍᴀᴄʏ✧ #TEN
  
          ᴡᴇ ᴀʀᴇ ᴏɴᴇ⁹  -  ɪɴ ʏᴏᴜʀ ᴀʀᴇᴀ⁴  -  ᴛᴏ ᴛʜᴇ ᴡᴏʀʟᴅ²³ - ᴡᴇ ᴀʀᴇ ʏᴏᴜʀ ᴠɪsɪᴏɴᵛ - sᴛᴀʏ ᴀʟɪᴠᴇ ⊬",Twitter for Android,pt,1391937211281682438
enchantnd,2021-05-11T02:00:27Z,lembrando de quando estava na escola e fizeram um abaixo assinado pra eu sair da sala e mandaram eu me suicidar por ser feio 😍,,,"desocupado, apreciador de cultura pop & escritor amador. mistura de @taylorswift13 com @lanadelrey e as vezes @lorde.",Twitter for iPhone,pt,1391936209484722176
